,house_name,total_price,total_price_desc,unit_price,info,location1,area,longitude,dimension,latitude,distance_rg
0,芳芯苑 ,461.0,万,66456.0,2室1厅 | 69.37平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,北蔡,69.37,121.558061,31.192762,31.192762,8.824582411438067
1,环龙公寓 ,821.0,万,70070.0,3室2厅 | 117.17平米 | 南 | 精装 | 高楼层(共8层) | 2002年建 | 板楼,北蔡,117.17,121.558416,31.189674,31.189674,9.016059948007582
2,虹南小区(浦东) ,360.0,万,55633.0,2室1厅 | 64.71平米 | 南 | 简装 | 高楼层(共6层) | 1993年建 | 板楼,北蔡,64.71,121.554907,31.181773,31.181773,9.19878865930919
3,金旋小区 ,365.0,万,62997.0,2室1厅 | 57.94平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,57.94,121.534536,31.184224,31.184224,7.5082053957452395
4,绿川小区 ,360.0,万,53620.0,2室1厅 | 67.14平米 | 南 北 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,北蔡,67.14,121.551352,31.171775,31.171775,9.621585039746481
5,南新六村 ,324.0,万,51307.0,2室1厅 | 63.15平米 | 南 北 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,北蔡,63.15,121.538094,31.171920,31.17192,8.706444760534193
6,大华锦绣华城(十一街区) ,988.0,万,91448.0,3室2厅 | 108.04平米 | 南 北 | 精装 | 中楼层(共20层) | 2007年建 | 板楼,北蔡,108.04,121.534935,31.181117,31.181117,7.769428250012438
7,大华锦绣华城(十八街区)(公寓) ,2050.0,万,88404.0,4室2厅 | 231.89平米 | 北 南 | 精装 | 高楼层(共18层) | 2008年建 | 板楼,北蔡,231.89,121.535432,31.176701,31.176701,8.147284857425387
8,大华锦绣华城(九街区) ,1120.0,万,86977.0,3室2厅 | 128.77平米 | 南 北 | 精装 | 低楼层(共14层) | 2006年建 | 板楼,北蔡,128.77,121.542544,31.177634,31.177634,8.563595406391409
9,大华锦绣华城(十二街区) ,1068.0,万,89952.0,3室2厅 | 118.73平米 | 南 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,北蔡,118.73,121.542544,31.177634,31.177634,8.563595406391409
10,大华锦绣华城(十九街区)(公寓) ,1330.0,万,93125.0,3室2厅 | 142.82平米 | 南 | 简装 | 低楼层(共9层) | 2006年建 | 板楼,北蔡,142.82,121.537456,31.178713,31.178713,8.127140753138814
11,培花久远公寓 ,334.0,万,65956.0,1室1厅 | 50.64平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,北蔡,50.64,121.560042,31.195202,31.195202,8.873813863912876
12,锦三角花园(公寓) ,1350.0,万,78512.0,3室2厅 | 171.95平米 | 东 | 精装 | 中楼层(共8层) | 1999年建 | 板楼,北蔡,171.95,121.542461,31.186604,31.186604,7.926046709454612
13,绿川家园 ,750.0,万,70709.0,3室2厅 | 106.07平米 | 南 | 精装 | 高楼层(共6层) | 2002年建 | 板楼,北蔡,106.07,121.552854,31.172373,31.172373,9.685408422166338
14,莲溪五村 ,575.0,万,60789.0,3室1厅 | 94.59平米 | 南 北 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,北蔡,94.59,121.558989,31.181567,31.181567,9.53179541787989
15,花木新村 ,658.0,万,60467.0,3室1厅 | 108.82平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,北蔡,108.82,121.557974,31.195169,31.195169,8.698179089162236
16,培花七村 ,515.0,万,61347.0,3室1厅 | 83.95平米 | 南 | 简装 | 高楼层(共7层) | 1995年建 | 板楼,北蔡,83.95,121.556872,31.191024,31.191024,8.8153944898491
17,莲溪二村 ,630.0,万,55551.0,3室2厅 | 113.41平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,北蔡,113.41,121.559522,31.184925,31.184925,9.373135286027395
18,绿川新苑 ,616.0,万,56691.0,3室2厅 | 108.66平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,北蔡,108.66,121.54725,31.173444,31.173444,9.207596213831184
19,绿星小区 ,415.0,万,51592.0,2室2厅 | 80.44平米 | 南 北 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,北蔡,80.44,121.544074,31.167931,31.167931,9.419361702076532
20,绿川新苑 ,590.0,万,59572.0,3室2厅 | 99.04平米 | 南 | 简装 | 低楼层(共6层) | 2000年建 | 板楼,北蔡,99.04,121.54725,31.173444,31.173444,9.207596213831184
21,环龙公寓 ,815.0,万,69635.0,3室2厅 | 117.04平米 | 南 | 简装 | 低楼层(共8层) | 2002年建 | 板楼,北蔡,117.04,121.558416,31.189674,31.189674,9.016059948007582
22,绿川新苑 ,740.0,万,52843.0,4室3厅 | 140.04平米 | 南 | 精装 | 高楼层(共6层) | 2000年建 | 板楼,北蔡,140.04,121.54725,31.173444,31.173444,9.207596213831184
23,大华锦绣华城(十二街区) ,1170.0,万,86764.0,3室2厅 | 134.85平米 | 南 | 简装 | 低楼层(共9层) | 2003年建 | 板楼,北蔡,134.85,121.542544,31.177634,31.177634,8.563595406391409
24,大华锦绣华城(九街区) ,820.0,万,82404.0,2室2厅 | 99.51平米 | 南 | 简装 | 低楼层(共14层) | 2006年建 | 板楼,北蔡,99.51,121.542544,31.177634,31.177634,8.563595406391409
25,绿川新苑 ,278.0,万,56956.0,1室1厅 | 48.81平米 | 南 | 简装 | 中楼层(共6层) | 1999年建 | 板楼,北蔡,48.81,121.54725,31.173444,31.173444,9.207596213831184
26,玉兰小区 ,430.0,万,60191.0,2室1厅 | 71.44平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,71.44,121.560354,31.180139,31.180139,9.727777962057981
27,高科西路2847弄 ,485.0,万,57835.0,3室1厅 | 83.86平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,北蔡,83.86,121.556537,31.189631,31.189631,8.863040806043461
28,杨高南路2877弄 ,479.0,万,63176.0,3室1厅 | 75.82平米 | 南 北 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,北蔡,75.82,121.519691,31.175836,31.175836,7.25866358206275
29,大华锦绣华城(十九街区)(公寓) ,1250.0,万,95000.0,3室2厅 | 131.58平米 | 南 | 精装 | 低楼层(共7层) | 2003年建 | 板楼,北蔡,131.58,121.537456,31.178713,31.178713,8.127140753138814
30,莲珠大厦 ,570.0,万,39373.0,2室1厅 | 144.77平米 | 南 北 | 简装 | 低楼层(共25层) | 2002年建 | 塔楼,北蔡,144.77,121.55602,31.181437,31.181437,9.306841575303332
31,芳雅苑 ,495.0,万,57639.0,3室1厅 | 85.88平米 | 南 | 简装 | 高楼层(共7层) | 1995年建 | 板楼,北蔡,85.88,121.563839,31.195602,31.195602,9.183095939549565
32,紫竹轩 ,935.0,万,65721.0,4室2厅 | 142.27平米 | 南 北 | 简装 | 高楼层(共6层) | 2000年建 | 板楼,北蔡,142.27,121.551068,31.184068,31.184068,8.75402559834591
33,虹南小区(浦东) ,489.0,万,63236.0,2室1厅 | 77.33平米 | 南 | 简装 | 中楼层(共5层) | 1989年建 | 板楼,北蔡,77.33,121.554907,31.181773,31.181773,9.19878865930919
34,和平小区(浦东) ,570.0,万,57582.0,3室2厅 | 98.99平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,北蔡,98.99,121.554907,31.181773,31.181773,9.19878865930919
35,绿川新苑 ,549.0,万,53426.0,3室2厅 | 102.76平米 | 南 北 | 精装 | 高楼层(共6层) | 2000年建 | 板楼,北蔡,102.76,121.54725,31.173444,31.173444,9.207596213831184
36,芳华路580弄 ,588.0,万,65392.0,3室1厅 | 89.92平米 | 南 北 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,89.92,121.562198,31.196130,31.19613,9.017081789404267
37,高科西路2847弄 ,690.0,万,61230.0,3室2厅 | 112.69平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,112.69,121.556537,31.189631,31.189631,8.863040806043461
38,芳雅苑 ,598.0,万,65715.0,3室1厅 | 91平米 | 南 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,北蔡,91,121.563839,31.195602,31.195602,9.183095939549565
39,陆家嘴锦绣前城 ,2230.0,万,122595.0,4室2厅 | 181.9平米 | 南 | 精装 | 低楼层(共11层) | 2016年建 | 板楼,北蔡,181.9,121.537669,31.196306,31.196306,6.94443702479997
40,大华锦绣华城(十二街区) ,1189.0,万,91476.0,3室2厅 | 129.98平米 | 南 北 | 精装 | 低楼层(共11层) | 2003年建 | 板楼,北蔡,129.98,121.542544,31.177634,31.177634,8.563595406391409
41,海上国际花园(三期) ,7700.0,万,145914.0,6室3厅 | 527.71平米 | 南 北 | 毛坯 | 2层 | 2009年建 | 板楼 | 独栋别墅 ,北蔡,527.71,121.545095,31.180798,31.180798,8.5193978267729
42,宝华海尚郡领 ,2050.0,万,130924.0,4室2厅 | 156.58平米 | 南 北 | 简装 | 中楼层(共27层) | 2014年建 | 板楼,北蔡,156.58,121.547264,31.178340,31.17834,8.851909401947381
43,鹏海小区 ,455.0,万,63239.0,2室1厅 | 71.95平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,北蔡,71.95,121.564144,31.174509,31.174509,10.380992293086878
44,紫叶花园 ,329.0,万,66224.0,1室1厅 | 49.68平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,49.68,121.551651,31.182146,31.182146,8.922717355753369
45,文化馨苑 ,857.0,万,69994.0,3室2厅 | 122.44平米 | 南 | 毛坯 | 高楼层(共6层) | 2004年建 | 板楼,北蔡,122.44,121.544611,31.183259,31.183259,8.313355739506852
46,芳华路713弄 ,510.0,万,59152.0,3室1厅 | 86.22平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,北蔡,86.22,121.563732,31.196681,31.196681,9.125920461254958
47,万邦都市花园 ,1081.0,万,92394.0,3室2厅 | 117平米 | 南 北 | 精装 | 中楼层(共10层) | 2000年建 | 板楼,北蔡,117,121.553057,31.200948,31.200948,8.00898300960671
48,南新三村 ,388.0,万,51720.0,2室1厅 | 75.02平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,75.02,121.543333,31.170154,31.170154,9.19285415321616
49,大华锦绣华城(十一街区) ,1038.0,万,95379.0,2室2厅 | 108.83平米 | 南 北 | 精装 | 低楼层(共20层) | 2007年建 | 板楼,北蔡,108.83,121.534935,31.181117,31.181117,7.769428250012438
50,玉兰小区 ,246.0,万,63764.0,1室1厅 | 38.58平米 | 南 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,北蔡,38.58,121.560354,31.180139,31.180139,9.727777962057981
51,绿川小区 ,268.0,万,56780.0,1室1厅 | 47.2平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,北蔡,47.2,121.551352,31.171775,31.171775,9.621585039746481
52,大华锦绣华城(九街区) ,475.0,万,85494.0,1室1厅 | 55.56平米 | 南 北 | 简装 | 中楼层(共5层) | 2006年建 | 板楼,北蔡,55.56,121.542544,31.177634,31.177634,8.563595406391409
53,古北御庭 ,1306.0,万,122872.0,2室2厅 | 106.29平米 | 南 | 精装 | 低楼层(共19层) | 2013年建 | 板楼,北蔡,106.29,121.54902,31.199104,31.199104,7.743535404482335
54,玉兰小区 ,450.0,万,64433.0,2室1厅 | 69.84平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,北蔡,69.84,121.560354,31.180139,31.180139,9.727777962057981
55,紫叶花园 ,390.0,万,65283.0,2室1厅 | 59.74平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,59.74,121.551651,31.182146,31.182146,8.922717355753369
56,紫叶花园 ,317.0,万,62145.0,1室1厅 | 51.01平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,51.01,121.551651,31.182146,31.182146,8.922717355753369
57,虹南小区(浦东) ,395.0,万,60676.0,2室1厅 | 65.1平米 | 南 | 简装 | 高楼层(共5层) | 1989年建 | 板楼,北蔡,65.1,121.554907,31.181773,31.181773,9.19878865930919
58,玉兰小区 ,380.0,万,66550.0,2室1厅 | 57.1平米 | 南 北 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,57.1,121.560354,31.180139,31.180139,9.727777962057981
59,鹏海小区 ,425.0,万,67504.0,2室1厅 | 62.96平米 | 南 北 | 精装 | 低楼层(共6层) | 1997年建 | 板楼,北蔡,62.96,121.564144,31.174509,31.174509,10.380992293086878
60,绿川新苑 ,485.0,万,57807.0,2室1厅 | 83.9平米 | 南 | 简装 | 中楼层(共6层) | 2000年建 | 板楼,北蔡,83.9,121.54725,31.173444,31.173444,9.207596213831184
61,莲溪二村 ,441.0,万,59467.0,2室1厅 | 74.16平米 | 南 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,北蔡,74.16,121.559522,31.184925,31.184925,9.373135286027395
62,绿川小区 ,360.0,万,57344.0,2室1厅 | 62.78平米 | 南 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,北蔡,62.78,121.551352,31.171775,31.171775,9.621585039746481
63,北蔡苑 ,880.0,万,67610.0,2室1厅 | 130.16平米 | 南 北 | 简装 | 中楼层(共6层) | 2000年建 | 板楼,北蔡,130.16,121.551626,31.179557,31.179557,9.092178439482213
64,紫叶花园 ,312.0,万,64490.0,1室1厅 | 48.38平米 | 南 北 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,48.38,121.551651,31.182146,31.182146,8.922717355753369
65,鹏丰苑 ,790.0,万,68210.0,3室2厅 | 115.82平米 | 南 | 简装 | 17层 | 2010年建 | 板楼,北蔡,115.82,121.55425,31.170880,31.17088,9.894219925950686
66,联勤小区 ,447.0,万,53817.0,2室2厅 | 83.06平米 | 南 北 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,北蔡,83.06,121.546683,31.167745,31.167745,9.607153955051887
67,莲溪二村 ,502.0,万,59171.0,2室2厅 | 84.84平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,北蔡,84.84,121.559522,31.184925,31.184925,9.373135286027395
68,惠德新邨 ,250.0,万,62547.0,1室1厅 | 39.97平米 | 南 | 简装 | 高楼层(共7层) | 1996年建 | 板楼,北蔡,39.97,121.562055,31.196929,31.196929,8.969006609392824
69,玉兰小区 ,470.0,万,63548.0,2室1厅 | 73.96平米 | 南 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,北蔡,73.96,121.560354,31.180139,31.180139,9.727777962057981
70,莲中路250弄 ,488.0,万,60292.0,2室2厅 | 80.94平米 | 南 | 精装 | 低楼层(共6层) | 1996年建 | 板楼,北蔡,80.94,121.55836,31.181510,31.18151,9.485711106238716
71,加东花园 ,520.0,万,71715.0,2室2厅 | 72.51平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,北蔡,72.51,121.551938,31.177581,31.177581,9.250159834216255
72,绿川公寓 ,369.0,万,59097.0,2室1厅 | 62.44平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,北蔡,62.44,121.551352,31.171775,31.171775,9.621585039746481
73,莲溪二村 ,356.0,万,59413.0,2室1厅 | 59.92平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,北蔡,59.92,121.559522,31.184925,31.184925,9.373135286027395
74,芳华路580弄 ,486.0,万,66558.0,2室1厅 | 73.02平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,73.02,121.562198,31.196130,31.19613,9.017081789404267
75,虹南小区(浦东) ,566.0,万,60412.0,2室2厅 | 93.69平米 | 南 北 | 精装 | 中楼层(共6层) | 1993年建 | 板楼,北蔡,93.69,121.554907,31.181773,31.181773,9.19878865930919
76,芳华路268弄 ,345.0,万,61762.0,2室1厅 | 55.86平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,北蔡,55.86,121.556446,31.194679,31.194679,8.5918403344359
77,绿川馨康苑 ,660.0,万,66904.0,2室2厅 | 98.65平米 | 南 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,北蔡,98.65,121.550744,31.174158,31.174158,9.404113806443666
78,联勤小区 ,368.0,万,53896.0,2室1厅 | 68.28平米 | 南 | 简装 | 低楼层(共6层) | 1998年建 | 板楼,北蔡,68.28,,,,
79,绿川新苑 ,509.0,万,62074.0,2室1厅 | 82平米 | 南 北 | 简装 | 低楼层(共6层) | 2000年建 | 板楼,北蔡,82,121.54725,31.173444,31.173444,9.207596213831184
80,芳华路229弄 ,349.0,万,64226.0,1室1厅 | 54.34平米 | 南 | 简装 | 低楼层(共6层) | 1998年建 | 板楼,北蔡,54.34,121.554946,31.195795,31.195795,8.409436140558158
81,莲溪大楼 ,460.0,万,57321.0,2室1厅 | 80.25平米 | 南 | 简装 | 低楼层(共18层) | 1995年建 | 塔楼,北蔡,80.25,121.560557,31.183700,31.1837,9.528310870169149
82,锦三角花园(公寓) ,1020.0,万,75211.0,3室1厅 | 135.62平米 | 南 | 简装 | 低楼层(共11层) | 2002年建 | 板楼,北蔡,135.62,121.542461,31.186604,31.186604,7.926046709454612
83,大华锦绣华城(十八街区)(公寓) ,1150.0,万,103960.0,2室2厅 | 110.62平米 | 南 北 | 精装 | 低楼层(共11层) | 2006年建 | 板楼,北蔡,110.62,121.535432,31.176701,31.176701,8.147284857425387
84,鹏海小区 ,420.0,万,64211.0,2室1厅 | 65.41平米 | 南 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,北蔡,65.41,121.564144,31.174509,31.174509,10.380992293086878
85,芳佳苑 ,745.0,万,74612.0,2室2厅 | 99.85平米 | 南 | 简装 | 中楼层(共6层) | 1999年建 | 板楼,北蔡,99.85,121.552318,31.191626,31.191626,8.40555930093521
86,鹏海小区 ,457.0,万,63517.0,2室1厅 | 71.95平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,北蔡,71.95,121.564144,31.174509,31.174509,10.380992293086878
87,大华锦绣华城(十九街区)(公寓) ,898.0,万,95218.0,2室2厅 | 94.31平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,北蔡,94.31,121.537456,31.178713,31.178713,8.127140753138814
88,芳草路253弄 ,379.0,万,70657.0,1室1厅 | 53.64平米 | 南 | 精装 | 高楼层(共6层) | 2001年建 | 板楼,北蔡,53.64,121.556274,31.193820,31.19382,8.620155961375575
89,培花久远公寓 ,345.0,万,65890.0,1室1厅 | 52.36平米 | 南 | 简装 | 高楼层(共7层) | 1997年建 | 板楼,北蔡,52.36,121.560042,31.195202,31.195202,8.873813863912876
90,惠德新邨 ,340.0,万,58470.0,2室1厅 | 58.15平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,北蔡,58.15,121.562055,31.196929,31.196929,8.969006609392824
91,南新公寓 ,310.0,万,54771.0,2室1厅 | 56.6平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,北蔡,56.6,121.539227,31.172263,31.172263,8.752773070580757
92,培花七村 ,345.0,万,63560.0,1室1厅 | 54.28平米 | 南 | 简装 | 中楼层(共7层) | 1995年建 | 板楼,北蔡,54.28,121.556872,31.191024,31.191024,8.8153944898491
93,龙港新村 ,390.0,万,58656.0,2室1厅 | 66.49平米 | 南 北 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,北蔡,66.49,121.563901,31.189127,31.189127,9.502425228838069
94,虹南小区(浦东) ,350.0,万,64232.0,2室1厅 | 54.49平米 | 南 | 简装 | 低楼层(共6层) | 1993年建 | 板楼,北蔡,54.49,121.554907,31.181773,31.181773,9.19878865930919
95,鹏海小区 ,387.0,万,63412.0,2室1厅 | 61.03平米 | 南 北 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,北蔡,61.03,121.564144,31.174509,31.174509,10.380992293086878
96,芳雅苑 ,458.0,万,61181.0,2室2厅 | 74.86平米 | 南 北 | 精装 | 高楼层(共7层) | 1995年建 | 板楼,北蔡,74.86,121.563839,31.195602,31.195602,9.183095939549565
97,陆家嘴锦绣前城 ,1610.0,万,131365.0,3室2厅 | 122.56平米 | 南 | 精装 | 中楼层(共24层) | 2015年建 | 板楼,北蔡,122.56,121.537669,31.196306,31.196306,6.94443702479997
98,莲溪一村 ,330.0,万,71229.0,1室1厅 | 46.33平米 | 南 | 精装 | 中楼层(共6层) | 1997年建 | 板楼,北蔡,46.33,121.559961,31.183150,31.18315,9.513072182393588
99,芳华路713弄 ,328.0,万,55792.0,1室1厅 | 58.79平米 | 南 | 精装 | 中楼层(共6层) | 1995年建 | 板楼,北蔡,58.79,121.563732,31.196681,31.196681,9.125920461254958
100,芳芯苑 ,460.0,万,65221.0,2室1厅 | 70.53平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,北蔡,70.53,121.558061,31.192762,31.192762,8.824582411438067
101,由由六村 ,308.0,万,68827.0,2室1厅 | 44.75平米 | 北 南 | 精装 | 高楼层(共7层) | 1995年建 | 板楼,北蔡,44.75,121.528672,31.189981,31.189981,6.667694094799133
102,宏莲馨苑 ,720.0,万,77378.0,2室2厅 | 93.05平米 | 南 北 | 精装 | 中楼层(共6层) | 2003年建 | 板楼,北蔡,93.05,121.550141,31.185512,31.185512,8.590484119312704
103,由由一村 ,535.0,万,67859.0,2室2厅 | 78.84平米 | 南 | 简装 | 中楼层(共5层) | 1997年建 | 板楼,北蔡,78.84,121.527729,31.193332,31.193332,6.36117934842586
104,由由四村 ,394.0,万,68534.0,2室1厅 | 57.49平米 | 南 北 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,北蔡,57.49,121.533076,31.190625,31.190625,6.946176999034346
105,金旋小区 ,520.0,万,69912.0,2室1厅 | 74.38平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,74.38,121.534536,31.184224,31.184224,7.5082053957452395
106,宝华海尚郡领 ,1270.0,万,125062.0,2室2厅 | 101.55平米 | 南 | 精装 | 低楼层(共27层) | 2014年建 | 板楼,北蔡,101.55,121.547264,31.178340,31.17834,8.851909401947381
107,欣顺小区 ,378.0,万,57074.0,2室1厅 | 66.23平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,66.23,121.542535,31.168772,31.168772,9.250738352781733
108,大华锦绣华城(一街区) ,895.0,万,87600.0,3室2厅 | 102.17平米 | 南 北 | 精装 | 高楼层(共18层) | 2008年建 | 板楼,北蔡,102.17,121.542544,31.177634,31.177634,8.563595406391409
109,玉兰小区 ,634.0,万,64477.0,3室2厅 | 98.33平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,98.33,121.560354,31.180139,31.180139,9.727777962057981
110,莲溪大楼 ,430.0,万,52280.0,2室1厅 | 82.25平米 | 南 北 | 简装 | 低楼层(共18层) | 1995年建 | 塔楼,北蔡,82.25,121.560557,31.183700,31.1837,9.528310870169149
111,南新公寓 ,545.0,万,50138.0,3室1厅 | 108.7平米 | 南 北 | 简装 | 中楼层(共6层) | 1999年建 | 板楼,北蔡,108.7,121.539227,31.172263,31.172263,8.752773070580757
112,绿川新苑 ,590.0,万,53438.0,3室2厅 | 110.41平米 | 南 北 | 简装 | 中楼层(共6层) | 1999年建 | 板楼,北蔡,110.41,121.54725,31.173444,31.173444,9.207596213831184
113,大华锦绣华城(十一街区) ,1700.0,万,90518.0,4室2厅 | 187.81平米 | 南 北 | 精装 | 高楼层(共20层) | 2012年建 | 板楼,北蔡,187.81,121.534935,31.181117,31.181117,7.769428250012438
114,玉兰小区 ,395.0,万,62510.0,1室1厅 | 63.19平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,北蔡,63.19,121.560354,31.180139,31.180139,9.727777962057981
115,鹏丰苑 ,410.0,万,71529.0,1室1厅 | 57.32平米 | 南 | 简装 | 11层 | 2011年建 | 板楼,北蔡,57.32,121.55425,31.170880,31.17088,9.894219925950686
116,玉兰小区 ,370.0,万,61534.0,2室1厅 | 60.13平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,60.13,121.560354,31.180139,31.180139,9.727777962057981
117,大华锦绣华城(十二街区) ,1170.0,万,87177.0,3室2厅 | 134.21平米 | 南 | 精装 | 低楼层(共9层) | 2003年建 | 板楼,北蔡,134.21,121.542544,31.177634,31.177634,8.563595406391409
118,天池二村 ,278.0,万,61723.0,1室1厅 | 45.04平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,北蔡,45.04,121.543198,31.184108,31.184108,8.14951383484004
119,莲杨苑 ,840.0,万,68171.0,3室2厅 | 123.22平米 | 南 | 简装 | 低楼层(共6层) | 2005年建 | 板楼,北蔡,123.22,121.561455,31.176838,31.176838,10.022748957304625
120,绿川小区 ,392.0,万,55251.0,2室1厅 | 70.95平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,北蔡,70.95,121.551352,31.171775,31.171775,9.621585039746481
121,玉兰小区 ,485.0,万,66457.0,2室1厅 | 72.98平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,72.98,121.560354,31.180139,31.180139,9.727777962057981
122,紫叶花园 ,323.0,万,65017.0,1室1厅 | 49.68平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,49.68,121.551651,31.182146,31.182146,8.922717355753369
123,文汇小区(浦东) ,370.0,万,55707.0,2室1厅 | 66.42平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,北蔡,66.42,121.554907,31.181773,31.181773,9.19878865930919
124,南新四村 ,268.0,万,55201.0,1室1厅 | 48.55平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,北蔡,48.55,121.54133,31.173300,31.1733,8.81060070347464
125,陆家嘴锦绣里 ,1010.0,万,87077.0,3室2厅 | 115.99平米 | 东 南 | 毛坯 | 低楼层(共18层)  | 板楼,北蔡,115.99,,,,
126,由由一村 ,450.0,万,68525.0,2室1厅 | 65.67平米 | 南 | 简装 | 中楼层(共5层) | 1997年建 | 板楼,北蔡,65.67,121.527729,31.193332,31.193332,6.36117934842586
127,加东花园 ,770.0,万,54688.0,4室2厅 | 140.8平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,北蔡,140.8,121.551938,31.177581,31.177581,9.250159834216255
128,芳华路268弄 ,545.0,万,67719.0,3室1厅 | 80.48平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,北蔡,80.48,121.556446,31.194679,31.194679,8.5918403344359
129,南新公寓 ,498.0,万,58403.0,2室2厅 | 85.27平米 | 南 北 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,北蔡,85.27,121.539227,31.172263,31.172263,8.752773070580757
130,惠德新邨 ,508.0,万,58391.0,3室1厅 | 87平米 | 南 | 简装 | 中楼层(共7层) | 1996年建 | 板楼,北蔡,87,121.562055,31.196929,31.196929,8.969006609392824
131,锦华花园 ,2300.0,万,63889.0,5室3厅 | 360平米 | 南 北 | 简装 | 高楼层(共14层) | 2000年建 | 板楼,北蔡,360,121.538682,31.185728,31.185728,7.701346519625885
132,宝华海尚郡领(别墅) ,4960.0,万,117656.0,5室3厅 | 421.57平米 | 南 | 精装 | 低楼层(共1层) | 2014年建 | 板楼,北蔡,421.57,121.554907,31.181773,31.181773,9.19878865930919
133,海上国际花园(一期) ,850.0,万,57824.0,4室2厅 | 147平米 | 南 | 简装 | 低楼层(共18层) | 2005年建 | 板楼,北蔡,147,121.546704,31.181280,31.18128,8.605354421555194
134,芳雅苑 ,455.0,万,60781.0,2室2厅 | 74.86平米 | 南 北 | 简装 | 高楼层(共7层) | 1995年建 | 板楼,北蔡,74.86,121.563839,31.195602,31.195602,9.183095939549565
