,house_name,total_price,unit_price,unit_price_desc,type,location1,area,total_price_min,total_price_max,area_min,area_max
0,滨江一品苑,总价1600-2597(万/套),117000.0, 元/㎡(均价),住宅,浦东,建面 136-234㎡,1600.0,2597.0,136.0,234.0
1,红星临港天铂,总价297-330(万/套),33000.0, 元/㎡(均价),住宅,浦东,建面 90-130㎡,297.0,330.0,90.0,130.0
2,中建·玖里书香,总价273(万/套),28690.0, 元/㎡(均价),住宅,浦东,建面 60-99㎡,273.0,273.0,60.0,99.0
3,上城院子,总价750-800(万/套),54390.0, 元/㎡(均价),住宅,宝山,建面 101-135㎡,750.0,800.0,101.0,135.0
4,万科天空之城,总价707(万/套),58600.0, 元/㎡(均价),住宅,青浦,建面 75-160㎡,707.0,707.0,75.0,160.0
5,世纪金源梧桐印象,总价170-210(万/套),21883.0, 元/㎡(均价),住宅,金山,建面 78-100㎡,170.0,210.0,78.0,100.0
6,大华锦绣四季澜岸,总价493(万/套),49780.0, 元/㎡(均价),住宅,宝山,建面 99-135㎡,493.0,493.0,99.0,135.0
7,云湖壹号,总价160-220(万/套),21179.0, 元/㎡(均价),住宅,金山,建面 76-104㎡,160.0,220.0,76.0,104.0
8,御府景苑,总价65-90(万/套),8000.0, 元/㎡(均价),住宅,上海周边,建面 87-128㎡,65.0,90.0,87.0,128.0
9,奥园印象高迪,总价52(万/套),10650.0, 元/㎡(均价),商业,上海周边,,52.0,52.0,,
10,中海阅麓山,总价480-800(万/套),53000.0, 元/㎡(均价),别墅,松江,建面 90-143㎡,480.0,800.0,90.0,143.0
11,中海阅麓山,总价260-460(万/套),37000.0, 元/㎡(均价),住宅,松江,建面 70-125㎡,260.0,460.0,70.0,125.0
12,香逸铂悦,总价187-258(万/套),24500.0, 元/㎡(均价),住宅,上海周边,建面 84-109㎡,187.0,258.0,84.0,109.0
13,颐和湾花园,总价550(万/套),31000.0, 元/㎡(均价),住宅,上海周边,建面 143-192㎡,550.0,550.0,143.0,192.0
14,虹桥1号,总价520(万/套),45000.0, 元/㎡(均价),商业,闵行,,520.0,520.0,,
15,招商花园城,总价450(万/套),33000.0, 元/㎡(均价),底商,宝山,,450.0,450.0,,
16,嘉润万象城,总价50(万/套),25000.0, 元/㎡(均价),商业,上海周边,,50.0,50.0,,
17,合景悦湖四季,总价195(万/套),16980.0, 元/㎡(均价),住宅,上海周边,建面 90-128㎡,195.0,195.0,90.0,128.0
18,国乐广场,总价330(万/套),42000.0, 元/㎡(均价),商业类,松江,,330.0,330.0,,
19,东方之门,总价2228(万/套),50000.0, 元/㎡(均价),住宅,上海周边,建面 248-520㎡,2228.0,2228.0,248.0,520.0
20,云间新天地,总价410(万/套),55000.0, 元/㎡(均价),商业,松江,,410.0,410.0,,
21,合生伴海,总价79-145(万/套),9700.0, 元/㎡(均价),住宅,上海周边,建面 89-149㎡,79.0,145.0,89.0,149.0
22,新湖明珠城,总价2000(万/套),85000.0, 元/㎡(均价),商业,普陀,,2000.0,2000.0,,
23,当代和山悦MOMA,总价110(万/套),12500.0, 元/㎡(均价),住宅,上海周边,建面 68-108㎡,110.0,110.0,68.0,108.0
24,前滩新天地,总价545(万/套),100000.0, 元/㎡(均价),商业,浦东,,545.0,545.0,,
25,太仓港商贸中心,总价75(万/套),7800.0, 元/㎡(均价),商业,上海周边,,75.0,75.0,,
26,虹桥时代广场,总价1200(万/套),39000.0, 元/㎡(均价),写字楼,青浦,,1200.0,1200.0,,
27,葛洲坝玉兰花园,,,,住宅,青浦,,,,,
28,佳兆业城市广场,总价283-317(万/套),34500.0, 元/㎡(均价),住宅,嘉定,建面 82-140㎡,283.0,317.0,82.0,140.0
29,上海长滩,总价421-1433(万/套),55000.0, 元/㎡(均价),住宅,宝山,建面 76-260㎡,421.0,1433.0,76.0,260.0
30,长城逸府,,,,住宅,金山,建面 90-177㎡,,,90.0,177.0
31,澜庭,总价224(万/套),20398.0, 元/㎡(均价),住宅,金山,建面 74-138㎡,224.0,224.0,74.0,138.0
32,莲花休闲广场,总价194(万/套),20000.0, 元/㎡(均价),商业,上海周边,,194.0,194.0,,
33,外冈壹号,总价780-850(万/套),29000.0, 元/㎡(均价),别墅,嘉定,建面 263-312㎡,780.0,850.0,263.0,312.0
34,莘松绿嘉园,,,,住宅,松江,建面 112-165㎡,,,112.0,165.0
35,汇融大厦,总价1300(万/套),100000.0, 元/㎡(均价),商业,普陀,,1300.0,1300.0,,
36,汤泉美地城,总价182-220(万/套),20000.0, 元/㎡(均价),住宅,金山,建面 91-143㎡,182.0,220.0,91.0,143.0
37,汤泉美地城,总价610(万/套),28400.0, 元/㎡(均价),别墅,金山,建面 160-240㎡,610.0,610.0,160.0,240.0
38,吉宝佘山御庭,总价2230(万/套),64000.0, 元/㎡(均价),别墅,松江,建面 295-347㎡,2230.0,2230.0,295.0,347.0
39,美兰金色宝邸,总价1050(万/套),35000.0, 元/㎡(均价),别墅,宝山,建面 300㎡,1050.0,1050.0,300.0,300.0
40,远洋博堡雅墅,总价4382-13000(万/套),50657.0, 元/㎡(均价),别墅,宝山,建面 634-1239㎡,4382.0,13000.0,634.0,1239.0
41,佘山玺樾,,,,别墅,松江,建面 91-320㎡,,,91.0,320.0
42,同润蓝美俊庭,总价250-270(万/套),28000.0, 元/㎡(均价),住宅,浦东,建面 88-134㎡,250.0,270.0,88.0,134.0
43,毕加索花园小镇,总价170-420(万/套),19000.0, 元/㎡(均价),住宅,金山,建面 75-220㎡,170.0,420.0,75.0,220.0
44,合生财富海景公馆,总价230-495(万/套),28500.0, 元/㎡(均价),住宅,金山,建面 83-177㎡,230.0,495.0,83.0,177.0
45,华洲君庭,总价85000(万/套),450000.0, 元/㎡(均价),别墅,浦东,建面 1350㎡,85000.0,85000.0,1350.0,1350.0
46,星尚湾名邸,总价515-564(万/套),47000.0, 元/㎡(均价),住宅,青浦,建面 77-130㎡,515.0,564.0,77.0,130.0
47,中鹰黑森林,总价4200-9600(万/套),167000.0, 元/㎡(均价),住宅,普陀,建面 250-580㎡,4200.0,9600.0,250.0,580.0
48,君悦湾墅,总价1613-1945(万/套),73000.0, 元/㎡(均价),别墅,青浦,建面 220-266㎡,1613.0,1945.0,220.0,266.0
49,紫都上海晶园,总价2805-3300(万/套),85000.0, 元/㎡(均价),别墅,松江,建面 330-380㎡,2805.0,3300.0,330.0,380.0
50,御品园林,总价5000(万/套),80747.0, 元/㎡(均价),别墅,青浦,建面 312-473㎡,5000.0,5000.0,312.0,473.0
51,金臣别墅,总价5000(万/套),120000.0, 元/㎡(均价),别墅,闵行,建面 435-739㎡,5000.0,5000.0,435.0,739.0
52,日月光伯爵天地,总价375(万/套),41000.0, 元/㎡(均价),住宅,嘉定,建面 91-150㎡,375.0,375.0,91.0,150.0
53,佘山月湖山庄,总价5700-8550(万/套),100000.0, 元/㎡(均价),别墅,松江,建面 580-855㎡,5700.0,8550.0,580.0,855.0
54,御岛财富,总价680-870(万/套),30000.0, 元/㎡(均价),住宅,崇明,建面 115-287㎡,680.0,870.0,115.0,287.0
55,同润蓝美俊庭,总价553-578(万/套),38000.0, 元/㎡(均价),别墅,浦东,建面 150-160㎡,553.0,578.0,150.0,160.0
56,同润玫瑰园,总价1650-1800(万/套),56650.0, 元/㎡(均价),别墅,松江,建面 291-321㎡,1650.0,1800.0,291.0,321.0
57,通用昱墅,总价888-1399(万/套),37000.0, 元/㎡(均价),别墅,崇明,建面 404-636㎡,888.0,1399.0,404.0,636.0
58,东郊壹号,总价31500(万/套),380000.0, 元/㎡(均价),别墅,浦东,建面 587㎡,31500.0,31500.0,587.0,587.0
59,同润金色橘苑,总价272-320(万/套),33000.0, 元/㎡(均价),住宅,浦东,建面 78-92㎡,272.0,320.0,78.0,92.0
60,湖山香颂湾,总价253-394(万/套),31000.0, 元/㎡(均价),住宅,金山,建面 89-127㎡,253.0,394.0,89.0,127.0
61,经纬•学府阳光家园,总价503-566(万/套),57200.0, 元/㎡(均价),住宅,宝山,建面 88-99㎡,503.0,566.0,88.0,99.0
62,景源名墅,总价1050-1880(万/套),35000.0, 元/㎡(均价),别墅,奉贤,建面 340-480㎡,1050.0,1880.0,340.0,480.0
63,嘉涛湾,总价1200-1500(万/套),37500.0, 元/㎡(均价),别墅,青浦,建面 240-386㎡,1200.0,1500.0,240.0,386.0
64,览海国际高尔夫社区,总价1297(万/套),36000.0, 元/㎡(均价),别墅,崇明,建面 216-223㎡,1297.0,1297.0,216.0,223.0
65,东郊罗兰别墅,总价4550(万/套),130000.0, 元/㎡(均价),别墅,浦东,建面 350-413㎡,4550.0,4550.0,350.0,413.0
66,东亚威尼斯公馆,总价270-435(万/套),27999.0, 元/㎡(均价),住宅,崇明,建面 54-154㎡,270.0,435.0,54.0,154.0
67,承安翡翠公馆,总价596(万/套),30000.0, 元/㎡(均价),住宅,嘉定,建面 188-198㎡,596.0,596.0,188.0,198.0
68,曼荼园,总价4188-6582(万/套),90000.0, 元/㎡(均价),别墅,松江,建面 365-667㎡,4188.0,6582.0,365.0,667.0
69,湖山在望花园,总价5626(万/套),97000.0, 元/㎡(均价),别墅,闵行,建面 580㎡,5626.0,5626.0,580.0,580.0
70,一品漫城三期,总价3400(万/套),110000.0, 元/㎡(均价),别墅,闵行,建面 313㎡,3400.0,3400.0,313.0,313.0
71,水榭兰亭,总价230(万/套),25000.0, 元/㎡(均价),住宅,奉贤,建面 89-123㎡,230.0,230.0,89.0,123.0
72,东外滩1号,总价1800(万/套),110000.0, 元/㎡(均价),住宅,杨浦,建面 94-161㎡,1800.0,1800.0,94.0,161.0
73,绿地长岛,总价100-173(万/套),15000.0, 元/㎡(均价),住宅,崇明,建面 75-124㎡,100.0,173.0,75.0,124.0
74,海湾名悦豪庭,总价214-271(万/套),23000.0, 元/㎡(均价),住宅,奉贤,建面 93-118㎡,214.0,271.0,93.0,118.0
75,禹洲东滩雍禧,总价377-503(万/套),37000.0, 元/㎡(均价),别墅,崇明,建面 102-136㎡,377.0,503.0,102.0,136.0
76,银河丽湾,总价1100(万/套),37075.0, 元/㎡(均价),住宅,奉贤,建面 171-296㎡,1100.0,1100.0,171.0,296.0
77,恒大海上威尼斯,总价79-317(万/套),10800.0, 元/㎡(均价),住宅,上海周边,建面 51-192㎡,79.0,317.0,51.0,192.0
78,瀛海花墅,总价320-584(万/套),20000.0, 元/㎡(均价),别墅,上海周边,建面 160-309㎡,320.0,584.0,160.0,309.0
79,恒大海上威尼斯,总价860-1408(万/套),30000.0, 元/㎡(均价),别墅,上海周边,建面 366-704㎡,860.0,1408.0,366.0,704.0
80,象屿都城怡园,总价150-246(万/套),23000.0, 元/㎡(均价),住宅,上海周边,建面 65-107㎡,150.0,246.0,65.0,107.0
81,万科Mixtown,总价180-270(万/套),20000.0, 元/㎡(均价),住宅,上海周边,建面 86-135㎡,180.0,270.0,86.0,135.0
82,上海桃花源,总价4000(万/套),147000.0, 元/㎡(均价),别墅,闵行,建面 200-220㎡,4000.0,4000.0,200.0,220.0
83,昆山玉兰公馆,总价175-215(万/套),24500.0, 元/㎡(均价),住宅,上海周边,建面 74-97㎡,175.0,215.0,74.0,97.0
84,东方颐城,总价138-230(万/套),26885.0, 元/㎡(均价),住宅,浦东,建面 55-92㎡,138.0,230.0,55.0,92.0
85,绿地海湾新城,总价85-168(万/套),14000.0, 元/㎡(均价),住宅,上海周边,建面 70-128㎡,85.0,168.0,70.0,128.0
86,中山学林苑,总价1420-1568(万/套),91000.0, 元/㎡(均价),住宅,长宁,建面 160-200㎡,1420.0,1568.0,160.0,200.0
87,嘉宝梦之悦,总价178-200(万/套),22000.0, 元/㎡(均价),住宅,上海周边,建面 82-110㎡,178.0,200.0,82.0,110.0
88,融创海上桃源,总价400(万/套),33000.0, 元/㎡(均价),别墅,崇明,建面 89-143㎡,400.0,400.0,89.0,143.0
89,雍和府,总价445-500(万/套),35000.0, 元/㎡(均价),别墅,宝山,建面 120-126㎡,445.0,500.0,120.0,126.0
90,海上时光,总价120-163(万/套),12000.0, 元/㎡(均价),住宅,上海周边,建面 96-142㎡,120.0,163.0,96.0,142.0
91,美溪里,总价272(万/套),20000.0, 元/㎡(均价),住宅,金山,建面 127㎡,272.0,272.0,127.0,127.0
92,太湖上景花园,总价1471(万/套),28000.0, 元/㎡(均价),别墅,上海周边,建面 216-820㎡,1471.0,1471.0,216.0,820.0
93,美溪里,总价360-510(万/套),28000.0, 元/㎡(均价),别墅,金山,建面 126-188㎡,360.0,510.0,126.0,188.0
94,万科常春藤,总价165-235(万/套),19000.0, 元/㎡(均价),住宅,上海周边,建面 90-125㎡,165.0,235.0,90.0,125.0
95,上海国际品牌珠宝中心,总价800(万/套),77000.0, 元/㎡(均价),商业,浦东,,800.0,800.0,,
96,万科七宝国际,总价254(万/套),80000.0, 元/㎡(均价),商业,闵行,,254.0,254.0,,
97,白金湾府邸,总价7518(万/套),230000.0, 元/㎡(均价),住宅,虹口,建面 360㎡,7518.0,7518.0,360.0,360.0
98,汾湖新天地,总价80(万/套),28000.0, 元/㎡(均价),商业,上海周边,,80.0,80.0,,
99,吉嘉广场,总价600(万/套),50000.0, 元/㎡(均价),商业,嘉定,,600.0,600.0,,
100,亿丰时代广场,总价570(万/套),100000.0, 元/㎡(均价),商业,浦东,,570.0,570.0,,
101,中信广场,总价1738(万/套),81000.0, 元/㎡(均价),写字楼,虹口,,1738.0,1738.0,,
102,汉石丽苑休闲广场,总价160(万/套),45000.0, 元/㎡(均价),商业,闵行,,160.0,160.0,,
103,万达广场水岸金街,总价350(万/套),25000.0, 元/㎡(均价),商业,上海周边,,350.0,350.0,,
104,佳源梦想广场,总价179(万/套),30000.0, 元/㎡(均价),商业,奉贤,,179.0,179.0,,
105,长江国际购物中心,总价115(万/套),60000.0, 元/㎡(均价),商业,宝山,,115.0,115.0,,
106,万科七宝国际,总价800(万/套),40000.0, 元/㎡(均价),写字楼,闵行,,800.0,800.0,,
107,新华联国际中心,总价18700(万/套),72000.0, 元/㎡(均价),写字楼,闵行,,18700.0,18700.0,,
108,晶尚坊,总价250(万/套),39000.0, 元/㎡(均价),商业,松江,,250.0,250.0,,
109,中建锦绣天地(商铺),总价900(万/套),80000.0, 元/㎡(均价),商业,青浦,,900.0,900.0,,
110,源昌幸福金街,总价375(万/套),45000.0, 元/㎡(均价),商业,青浦,,375.0,375.0,,
111,金山万达海汇街,总价200(万/套),25000.0, 元/㎡(均价),商业,金山,,200.0,200.0,,
112,中国铁建青秀城,总价558(万/套),38000.0, 元/㎡(均价),商业,宝山,,558.0,558.0,,
113,禹洲城市广场,总价250(万/套),21000.0, 元/㎡(均价),商业,浦东,,250.0,250.0,,
114,三弦商业广场,总价200(万/套),35000.0, 元/㎡(均价),商业,闵行,,200.0,200.0,,
115,星街坊浦江生活馆,总价405(万/套),50000.0, 元/㎡(均价),商业,闵行,,405.0,405.0,,
116,古城新苑,总价300(万/套),35000.0, 元/㎡(均价),商业,金山,,300.0,300.0,,
117,盘古园府,总价425(万/套),45000.0, 元/㎡(均价),住宅,嘉定,建面 81-125㎡,425.0,425.0,81.0,125.0
118,金山红星国际广场,总价100(万/套),15000.0, 元/㎡(均价),商业,金山,,100.0,100.0,,
119,绿都绣云里,总价500(万/套),65000.0, 元/㎡(均价),商业,浦东,,500.0,500.0,,
120,合生东郊别墅二期,总价9800-16000(万/套),140000.0, 元/㎡(均价),别墅,浦东,建面 732-1074㎡,9800.0,16000.0,732.0,1074.0
121,马利来广场,总价342(万/套),40000.0, 元/㎡(均价),商业,松江,,342.0,342.0,,
122,花桥梦世界,总价260(万/套),35000.0, 元/㎡(均价),商业,上海周边,,260.0,260.0,,
123,虹桥富力中心,总价2000(万/套),65000.0, 元/㎡(均价),写字楼,闵行,,2000.0,2000.0,,
124,华园,总价912-1605(万/套),115000.0, 元/㎡(均价),住宅,长宁,建面 79-139㎡,912.0,1605.0,79.0,139.0
125,中铁诺德国际,总价1700(万/套),68000.0, 元/㎡(均价),商业,闵行,,1700.0,1700.0,,
126,中铁诺德国际,总价8000(万/套),53000.0, 元/㎡(均价),写字楼,闵行,,8000.0,8000.0,,
127,同润圣塔路斯,总价2134-2697(万/套),70000.0, 元/㎡(均价),别墅,松江,建面 309-388㎡,2134.0,2697.0,309.0,388.0
128,保利翡丽公馆,总价600(万/套),50000.0, 元/㎡(均价),商业,松江,,600.0,600.0,,
129,宝龙城市广场(嘉定),总价260(万/套),55000.0, 元/㎡(均价),商业,嘉定,,260.0,260.0,,
130,七宝宝龙城,总价1800(万/套),38000.0, 元/㎡(均价),写字楼,闵行,,1800.0,1800.0,,
131,佳兆业城市广场(商业类),总价350(万/套),30000.0, 元/㎡(均价),商业,嘉定,,350.0,350.0,,
132,两港壹号铺,总价290(万/套),30000.0, 元/㎡(均价),商业,浦东,,290.0,290.0,,
133,东鼎名人府邸,总价125-159(万/套),14000.0, 元/㎡(均价),住宅,上海周边,建面 89-114㎡,125.0,159.0,89.0,114.0
134,金地自在城,总价400(万/套),50000.0, 元/㎡(均价),商业,松江,,400.0,400.0,,
135,合景天峻,总价120-193(万/套),12000.0, 元/㎡(均价),住宅,上海周边,建面 89-143㎡,120.0,193.0,89.0,143.0
136,华泰中心,总价2000(万/套),34000.0, 元/㎡(均价),写字楼,嘉定,,2000.0,2000.0,,
137,宝龙城市广场(奉贤),总价300(万/套),45000.0, 元/㎡(均价),商业,奉贤,,300.0,300.0,,
138,中新传媒大厦,总价800(万/套),40000.0, 元/㎡(均价),写字楼,浦东,,800.0,800.0,,
139,中新传媒大厦,总价363(万/套),70000.0, 元/㎡(均价),商业,浦东,,363.0,363.0,,
140,君领国际,总价588(万/套),138000.0, 元/㎡(均价),商业,浦东,,588.0,588.0,,
141,湖畔首府,总价74-88(万/套),10000.0, 元/㎡(均价),住宅,上海周边,建面 70-107㎡,74.0,88.0,70.0,107.0
142,中锐悦立方,总价80(万/套),21000.0, 元/㎡(均价),商业,金山,,80.0,80.0,,
143,三弦海上金街,,40000.0, 元/㎡(均价),商业,闵行,,,,,
144,同润玫瑰园,总价170(万/套),25000.0, 元/㎡(均价),商业,松江,,170.0,170.0,,
145,上海星河湾,总价2000-2340(万/套),78000.0, 元/㎡(均价),住宅,闵行,建面 175-344㎡,2000.0,2340.0,175.0,344.0
146,颐盛御中环,总价500(万/套),61000.0, 元/㎡(均价),住宅,浦东,建面 118-139㎡,500.0,500.0,118.0,139.0
147,中国铁建香榭国际,总价750-820(万/套),50000.0, 元/㎡(均价),别墅,奉贤,建面 112-144㎡,750.0,820.0,112.0,144.0
148,荣信虹桥世嘉,总价680(万/套),98000.0, 元/㎡(均价),商业,闵行,,680.0,680.0,,
149,中铁北城时代,总价500(万/套),40000.0, 元/㎡(均价),商业,宝山,,500.0,500.0,,
150,汇福大玥城,总价450(万/套),45700.0, 元/㎡(均价),商业,浦东,,450.0,450.0,,
151,天润尚院,总价350(万/套),16000.0, 元/㎡(均价),别墅,上海周边,建面 154-188㎡,350.0,350.0,154.0,188.0
152,太仓国际软装城,总价20(万/套),24000.0, 元/㎡(均价),商业,上海周边,,20.0,20.0,,
153,倚云水岸苑,总价98-158(万/套),12000.0, 元/㎡(均价),住宅,上海周边,建面 76-113㎡,98.0,158.0,76.0,113.0
154,骏丰玲珑坊,总价280(万/套),47000.0, 元/㎡(均价),商业,嘉定,,280.0,280.0,,
155,智慧城广场,总价62(万/套),21000.0, 元/㎡(均价),底商,上海周边,,62.0,62.0,,
156,东海御庭,总价1700(万/套),65000.0, 元/㎡(均价),别墅,浦东,建面 346-1152㎡,1700.0,1700.0,346.0,1152.0
157,盛世豪园(二期),总价827-1263(万/套),95000.0, 元/㎡(均价),住宅,杨浦,建面 89-133㎡,827.0,1263.0,89.0,133.0
158,佘山东紫园,总价3750-4500(万/套),50000.0, 元/㎡(均价),别墅,松江,建面 554-838㎡,3750.0,4500.0,554.0,838.0
159,联富商业广场,总价170(万/套),150000.0, 元/㎡(均价),商业,静安,,170.0,170.0,,
160,崇明岛大爱城,总价120-160(万/套),15000.0, 元/㎡(均价),住宅,崇明,建面 65-113㎡,120.0,160.0,65.0,113.0
161,金泰商务广场,总价155(万/套),75000.0, 元/㎡(均价),商业,浦东,,155.0,155.0,,
162,融创精彩天地（商铺）,总价600(万/套),90000.0, 元/㎡(均价),商业,浦东,,600.0,600.0,,
163,合景万景峰,总价280(万/套),55000.0, 元/㎡(均价),商业,奉贤,,280.0,280.0,,
164,苏里人家,总价375-493(万/套),15000.0, 元/㎡(均价),别墅,上海周边,建面 245-340㎡,375.0,493.0,245.0,340.0
165,福都商业美食广场,总价150(万/套),38000.0, 元/㎡(均价),商业,松江,,150.0,150.0,,
166,荣安·海上明月,总价100-156(万/套),12000.0, 元/㎡(均价),住宅,上海周边,建面 83-130㎡,100.0,156.0,83.0,130.0
167,九城家天下新座,总价160(万/套),25000.0, 元/㎡(均价),写字楼,松江,,160.0,160.0,,
168,万联城万联商贸中心,总价200(万/套),25000.0, 元/㎡(均价),商业,上海周边,,200.0,200.0,,
169,碧桂园嘉誉,总价340(万/套),32000.0, 元/㎡(均价),底商,嘉定,,340.0,340.0,,
170,阳光城翡丽湾,总价95(万/套),12500.0, 元/㎡(均价),住宅,上海周边,建面 74㎡,95.0,95.0,74.0,74.0
171,秀泰天地,总价700(万/套),35000.0, 元/㎡(均价),商业,嘉定,,700.0,700.0,,
172,余姚阳光城翡丽湾,总价100-127(万/套),8800.0, 元/㎡(均价),住宅,上海周边,建面 116-146㎡,100.0,127.0,116.0,146.0
173,复地万科活力中心,总价189(万/套),38000.0, 元/㎡(均价),写字楼,浦东,,189.0,189.0,,
174,香悦四季,总价117-130(万/套),11000.0, 元/㎡(均价),住宅,上海周边,建面 89-125㎡,117.0,130.0,89.0,125.0
175,新沪紫郡,总价111-120(万/套),12000.0, 元/㎡(均价),住宅,上海周边,建面 96-106㎡,111.0,120.0,96.0,106.0
176,星奕名筑,总价188-240(万/套),13000.0, 元/㎡(均价),住宅,上海周边,建面 122-185㎡,188.0,240.0,122.0,185.0
177,中铁逸都,总价381(万/套),41000.0, 元/㎡(均价),商业,青浦,,381.0,381.0,,
178,龙湖天琅,总价1200(万/套),25000.0, 元/㎡(均价),写字楼,闵行,,1200.0,1200.0,,
179,水悦堂,总价480-850(万/套),43000.0, 元/㎡(均价),别墅,青浦,建面 116-176㎡,480.0,850.0,116.0,176.0
180,东方渔港商业街,总价150(万/套),40000.0, 元/㎡(均价),商业,崇明,,150.0,150.0,,
181,花样年·卢湾68,总价1593-1823(万/套),140000.0, 元/㎡(均价),住宅,黄浦,建面 130-180㎡,1593.0,1823.0,130.0,180.0
182,嘉鼎国际,总价1200(万/套),23000.0, 元/㎡(均价),写字楼,嘉定,,1200.0,1200.0,,
183,133世界广场,总价600(万/套),32000.0, 元/㎡(均价),商业,杨浦,,600.0,600.0,,
184,融创·江语海,总价78-118(万/套),9800.0, 元/㎡(均价),住宅,上海周边,建面 89-130㎡,78.0,118.0,89.0,130.0
185,酩悦都会,总价287-320(万/套),33500.0, 元/㎡(均价),住宅,奉贤,建面 70-90㎡,287.0,320.0,70.0,90.0
186,酩悦都会,总价550-770(万/套),42000.0, 元/㎡(均价),别墅,奉贤,建面 125-138㎡,550.0,770.0,125.0,138.0
187,奥园玺悦府,总价120-155(万/套),14000.0, 元/㎡(均价),住宅,上海周边,建面 75-115㎡,120.0,155.0,75.0,115.0
188,微时光,总价300(万/套),28000.0, 元/㎡(均价),商业,上海周边,,300.0,300.0,,
189,甘建投商务广场,总价760(万/套),25000.0, 元/㎡(均价),写字楼,青浦,,760.0,760.0,,
190,甘建投商务广场,总价660(万/套),35000.0, 元/㎡(均价),商业,青浦,,660.0,660.0,,
191,江景壹号,总价62-110(万/套),11000.0, 元/㎡(均价),住宅,上海周边,建面 61-112㎡,62.0,110.0,61.0,112.0
192,陆家嘴金融街区,总价23000(万/套),135000.0, 元/㎡(均价),写字楼,浦东,,23000.0,23000.0,,
193,金地云栖湾,总价101-127(万/套),13700.0, 元/㎡(均价),住宅,上海周边,建面 75-95㎡,101.0,127.0,75.0,95.0
194,海伦堡·星悦,总价115-139(万/套),11000.0, 元/㎡(均价),住宅,上海周边,建面 95-127㎡,115.0,139.0,95.0,127.0
195,恒大世纪海岸,总价50-131(万/套),8000.0, 元/㎡(均价),住宅,上海周边,建面 58-143㎡,50.0,131.0,58.0,143.0
196,森兰壹公馆,总价507-726(万/套),57600.0, 元/㎡(均价),住宅,浦东,建面 88-126㎡,507.0,726.0,88.0,126.0
197,首建智谷·上海金融科技中心,总价2000(万/套),38000.0, 元/㎡(均价),写字楼,嘉定,,2000.0,2000.0,,
198,海伦堡·海伦湾,总价450(万/套),26500.0, 元/㎡(均价),住宅,上海周边,建面 126-140㎡,450.0,450.0,126.0,140.0
199,上港星江湾,,,,住宅,宝山,建面 85-113㎡,,,85.0,113.0
200,伴湖雅苑,总价170-270(万/套),14500.0, 元/㎡(均价),住宅,上海周边,建面 98-171㎡,170.0,270.0,98.0,171.0
201,东原璞阅,总价600(万/套),40000.0, 元/㎡(均价),别墅,奉贤,建面 123-153㎡,600.0,600.0,123.0,153.0
202,新湖明珠城,总价1417.5-2047.5(万/套),105000.0, 元/㎡(均价),住宅,普陀,建面 93-195㎡,1417.0,1417.0,93.0,195.0
203,新未来樾湖,总价190-220(万/套),19500.0, 元/㎡(均价),住宅,金山,建面 56-110㎡,190.0,220.0,56.0,110.0
204,广弘新天地,总价300(万/套),25000.0, 元/㎡(均价),商业,上海周边,,300.0,300.0,,
205,东原逸墅,总价450(万/套),55000.0, 元/㎡(均价),商业,浦东,,450.0,450.0,,
206,光明墅,总价260-397(万/套),31000.0, 元/㎡(均价),别墅,崇明,建面 87-119㎡,260.0,397.0,87.0,119.0
207,嘉壹智汇,总价1800(万/套),17500.0, 元/㎡(均价),写字楼,青浦,,1800.0,1800.0,,
208,南桥金茂悦,总价537-623(万/套),45000.0, 元/㎡(均价),别墅,奉贤,建面 120-139㎡,537.0,623.0,120.0,139.0
209,龙湖天钜,总价1600(万/套),40000.0, 元/㎡(均价),商业,闵行,,1600.0,1600.0,,
210,龙鼎万达广场,总价120(万/套),42000.0, 元/㎡(均价),商业,上海周边,,120.0,120.0,,
211,国风云樾花园,总价162-181(万/套),19000.0, 元/㎡(均价),住宅,上海周边,建面 85-95㎡,162.0,181.0,85.0,95.0
212,繁荣馨苑,总价400(万/套),90000.0, 元/㎡(均价),商业,浦东,,400.0,400.0,,
213,海伦堡云璟台,总价153-176(万/套),16000.0, 元/㎡(均价),住宅,上海周边,建面 75-115㎡,153.0,176.0,75.0,115.0
214,华发招商依云四季,总价158-250(万/套),21000.0, 元/㎡(均价),住宅,金山,建面 78-125㎡,158.0,250.0,78.0,125.0
215,合溪庄园,总价442-655(万/套),19000.0, 元/㎡(均价),别墅,上海周边,建面 233-345㎡,442.0,655.0,233.0,345.0
216,悦湖名城,总价82-126(万/套),9500.0, 元/㎡(均价),住宅,上海周边,建面 86-132㎡,82.0,126.0,86.0,132.0
217,锦著天逸花园,总价114-175(万/套),12500.0, 元/㎡(均价),住宅,上海周边,建面 93-143㎡,114.0,175.0,93.0,143.0
218,桂语江南苑,总价95-115(万/套),10500.0, 元/㎡(均价),住宅,上海周边,建面 77-118㎡,95.0,115.0,77.0,118.0
219,保利熙悦,总价500(万/套),45000.0, 元/㎡(均价),商业,宝山,,500.0,500.0,,
220,绿地铂澜晶舍,总价128-168(万/套),13200.0, 元/㎡(均价),住宅,上海周边,建面 103-135㎡,128.0,168.0,103.0,135.0
221,南浔·贝尚湾,总价115-170(万/套),12000.0, 元/㎡(均价),住宅,上海周边,建面 96-160㎡,115.0,170.0,96.0,160.0
